stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
ENSP00000266087	ENSP00000423897	FBXO7	KLHL5	9606	0.9	0	0	0	0	0	0.9	0.043
ENSP00000266087	ENSP00000424198	FBXO7	KLHL2	9606	0.91	0	0	0	0.068	0	0.9	0.116
ENSP00000266087	ENSP00000426103	FBXO7	MIB2	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000428205	FBXO7	FBXO32	9606	0.916	0	0	0	0	0	0.9	0.197
ENSP00000266087	ENSP00000428209	FBXO7	UBE2V2	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000428338	FBXO7	SPSB2	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000428646	FBXO7	FBXO41	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000430237	FBXO7	RNF130	9606	0.901	0	0	0	0.055	0	0.9	0.045
ENSP00000266087	ENSP00000433352	FBXO7	LMO7	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000434614	FBXO7	CDC27	9606	0.906	0	0	0	0.083	0	0.9	0.061
ENSP00000266087	ENSP00000438788	FBXO7	CUL7	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000443191	FBXO7	KLHL13	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000444856	FBXO7	CUL2	9606	0.902	0	0	0	0	0	0.9	0.061
ENSP00000266087	ENSP00000451261	FBXO7	UBE2J1	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000266087	ENSP00000451575	FBXO7	ASB2	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000284440	ENSP00000227378	UCHL1	HSPA8	9606	0.728	0	0	0	0.055	0.36	0	0.586
ENSP00000284440	ENSP00000272317	UCHL1	RPS27A	9606	0.926	0	0	0	0.073	0.133	0.9	0.196
ENSP00000284440	ENSP00000289865	UCHL1	USP21	9606	0.768	0	0	0	0.054	0.614	0	0.415
ENSP00000284440	ENSP00000304697	UCHL1	UBB	9606	0.935	0	0	0	0.106	0.154	0.9	0.246
ENSP00000284440	ENSP00000338345	UCHL1	SNCA	9606	0.956	0	0	0	0.053	0	0.9	0.577
ENSP00000284440	ENSP00000344818	UCHL1	UBC	9606	0.983	0	0	0	0.113	0.421	0.9	0.709
ENSP00000284440	ENSP00000350512	UCHL1	COPS5	9606	0.75	0	0	0	0.105	0.382	0	0.584
ENSP00000284440	ENSP00000355865	UCHL1	PARK2	9606	0.789	0	0	0	0.042	0.407	0	0.659
ENSP00000284440	ENSP00000366819	UCHL1	UCHL3	9606	0.902	0	0	0	0	0	0.9	0.027047
ENSP00000284440	ENSP00000388107	UCHL1	UBA52	9606	0.941	0	0	0	0.067	0.292	0.9	0.225
ENSP00000284440	ENSP00000448220	UCHL1	KRT4	9606	0.774	0	0	0	0	0.774	0	0
ENSP00000298910	ENSP00000005340	LRRK2	DVL2	9606	0.733	0	0	0	0.053	0.538	0	0.439
ENSP00000298910	ENSP00000012443	LRRK2	PPP5C	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000075503	LRRK2	STYK1	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000078429	LRRK2	GNA11	9606	0.748	0	0	0	0.052	0.508	0	0.504
ENSP00000298910	ENSP00000155926	LRRK2	TRIB2	9606	0.783	0.054	0	0	0.101	0.574	0	0.471
ENSP00000298910	ENSP00000217133	LRRK2	TUBB1	9606	0.792	0	0	0	0.11	0.595	0	0.469
ENSP00000298910	ENSP00000217185	LRRK2	PTK6	9606	0.959	0.054	0	0	0.047	0.529	0.9	0.166023
ENSP00000298910	ENSP00000217233	LRRK2	TRIB3	9606	0.759	0.054	0	0	0.101	0.529	0	0.471
ENSP00000298910	ENSP00000220592	LRRK2	EIF2C2	9606	0.814	0	0	0	0.093	0.528	0	0.6
ENSP00000298910	ENSP00000220751	LRRK2	RIPK2	9606	0.746	0.054	0	0	0.047	0.67	0	0.221375
ENSP00000298910	ENSP00000221138	LRRK2	PPP2CB	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000225512	LRRK2	WNT3	9606	0.753	0	0	0	0.043	0.114	0.72	0.082
ENSP00000298910	ENSP00000227378	LRRK2	HSPA8	9606	0.717	0	0	0	0.052	0.446	0	0.504
ENSP00000298910	ENSP00000229812	LRRK2	STK38	9606	0.752	0	0	0	0.144	0.547	0	0.413
ENSP00000298910	ENSP00000230419	LRRK2	PTK7	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000230990	LRRK2	HBEGF	9606	0.901	0	0	0	0.053	0	0.9	0
ENSP00000298910	ENSP00000232461	LRRK2	GNAT1	9606	0.749	0	0	0	0.055	0.508	0	0.504
ENSP00000298910	ENSP00000235932	LRRK2	RAB7L1	9606	0.78	0	0	0	0	0.263	0	0.713
ENSP00000298910	ENSP00000238081	LRRK2	YWHAQ	9606	0.793	0	0	0	0.055	0.72	0	0.28
ENSP00000298910	ENSP00000240139	LRRK2	PPP3CC	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000241453	LRRK2	FLT3	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000248975	LRRK2	YWHAH	9606	0.748	0	0	0	0.055	0.72	0	0.126
ENSP00000298910	ENSP00000248996	LRRK2	GNAZ	9606	0.749	0	0	0	0.055	0.508	0	0.504
ENSP00000298910	ENSP00000251337	LRRK2	GNAT2	9606	0.749	0	0	0	0.055	0.508	0	0.504
ENSP00000298910	ENSP00000251413	LRRK2	TUBG1	9606	0.702	0	0	0	0.042	0.461	0	0.469
ENSP00000298910	ENSP00000251630	LRRK2	PDGFRL	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000253339	LRRK2	LATS1	9606	0.74	0	0	0	0.102	0.547	0	0.413
ENSP00000298910	ENSP00000256458	LRRK2	IRAK2	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000257430	LRRK2	APC	9606	0.807	0	0	0	0.146	0.237	0.72	0.067
ENSP00000298910	ENSP00000259808	LRRK2	RIPK1	9606	0.745	0.054	0	0	0.095	0.667	0	0.183552
ENSP00000298910	ENSP00000259818	LRRK2	TUBB2B	9606	0.776	0	0	0	0.042	0.595	0	0.469
ENSP00000298910	ENSP00000261207	LRRK2	PPP1R12A	9606	0.702	0	0	0	0.142	0.44	0	0.43
ENSP00000298910	ENSP00000261349	LRRK2	LRP6	9606	0.909	0	0	0	0	0.36	0.72	0.534
ENSP00000298910	ENSP00000261368	LRRK2	SNCAIP	9606	0.877	0	0	0	0.058	0.339	0	0.819
ENSP00000298910	ENSP00000262493	LRRK2	GNAO1	9606	0.749	0	0	0	0.055	0.508	0	0.504
ENSP00000298910	ENSP00000262903	LRRK2	HACE1	9606	0.79	0	0	0	0.125	0.549	0	0.512
ENSP00000298910	ENSP00000262958	LRRK2	GNA15	9606	0.748	0	0	0	0.052	0.508	0	0.504
ENSP00000298910	ENSP00000264065	LRRK2	DNAJC10	9606	0.751	0	0	0	0.055	0.512	0	0.504
ENSP00000298910	ENSP00000264071	LRRK2	TUBB4A	9606	0.777	0	0	0	0.042	0.595	0	0.471
ENSP00000298910	ENSP00000264335	LRRK2	YWHAE	9606	0.764	0	0	0	0.055	0.72	0	0.179
ENSP00000298910	ENSP00000264380	LRRK2	PIKFYVE	9606	0.854	0	0	0	0.505	0.294	0	0.615
ENSP00000298910	ENSP00000264748	LRRK2	FGFRL1	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000265062	LRRK2	RAB7A	9606	0.722	0	0	0	0.054	0.562	0	0.382
ENSP00000298910	ENSP00000269122	LRRK2	CLTC	9606	0.7	0	0	0	0.072	0.444	0	0.464
ENSP00000298910	ENSP00000269305	LRRK2	TP53	9606	0.714	0	0	0	0.05	0.36	0	0.568
ENSP00000298910	ENSP00000270202	LRRK2	AKT1	9606	0.737	0	0	0	0.056	0.666	0	0.20775
ENSP00000298910	ENSP00000273047	LRRK2	RAB5A	9606	0.855	0	0	0	0.078	0.674	0	0.556
ENSP00000298910	ENSP00000275364	LRRK2	GNA12	9606	0.787	0	0	0	0.055	0.583	0	0.504
ENSP00000298910	ENSP00000275493	LRRK2	EGFR	9606	0.931	0	0	0	0	0.292	0.9	0.09009
ENSP00000298910	ENSP00000279387	LRRK2	PPP4C	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000283195	LRRK2	RANBP2	9606	0.768	0	0	0	0.128	0.472	0	0.536
ENSP00000298910	ENSP00000286548	LRRK2	GNAQ	9606	0.748	0	0	0	0.052	0.508	0	0.504
ENSP00000298910	ENSP00000286719	LRRK2	PPEF2	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000294304	LRRK2	LRP5	9606	0.727	0	0	0	0	0	0.72	0.066
ENSP00000298910	ENSP00000294964	LRRK2	PKDCC	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000300161	LRRK2	YWHAB	9606	0.756	0	0	0	0.081	0.72	0	0.126
ENSP00000298910	ENSP00000301037	LRRK2	SGK494	9606	0.723	0	0	0	0.056	0.5	0	0.461
ENSP00000298910	ENSP00000301071	LRRK2	TUBA1A	9606	0.782	0	0	0	0.052	0.602	0	0.469
ENSP00000298910	ENSP00000301072	LRRK2	TUBA1C	9606	0.778	0	0	0	0.052	0.595	0	0.469
ENSP00000298910	ENSP00000302961	LRRK2	HSPA4	9606	0.815	0	0	0	0.052	0.425	0	0.687
ENSP00000298910	ENSP00000306330	LRRK2	YWHAG	9606	0.748	0	0	0	0.055	0.72	0	0.126
ENSP00000298910	ENSP00000306382	LRRK2	MYO1B	9606	0.728	0	0	0	0.057	0.573	0	0.38
ENSP00000298910	ENSP00000309503	LRRK2	YWHAZ	9606	0.754	0	0	0	0.055	0.72	0	0.146
ENSP00000298910	ENSP00000309591	LRRK2	PRKACA	9606	0.741	0	0	0	0.092	0.674	0	0.167804
ENSP00000298910	ENSP00000312150	LRRK2	TRIB1	9606	0.759	0.054	0	0	0.101	0.529	0	0.471
ENSP00000298910	ENSP00000312999	LRRK2	GNAI2	9606	0.787	0	0	0	0.055	0.583	0	0.504
ENSP00000298910	ENSP00000313420	LRRK2	PRKDC	9606	0.719	0	0	0	0.092	0.597	0	0.293
ENSP00000298910	ENSP00000316054	LRRK2	DVL3	9606	0.842	0	0	0	0.053	0.538	0.36	0.502
ENSP00000298910	ENSP00000318697	LRRK2	TUBB6	9606	0.776	0	0	0	0.042	0.595	0	0.469
ENSP00000298910	ENSP00000324527	LRRK2	MYO1D	9606	0.728	0	0	0	0.057	0.573	0	0.38
ENSP00000298910	ENSP00000324806	LRRK2	GSK3B	9606	0.932	0.054	0	0	0.101	0.685	0.72	0.206596
ENSP00000298910	ENSP00000327214	LRRK2	ATP13A2	9606	0.808	0	0	0	0.089	0	0	0.798
ENSP00000298910	ENSP00000332454	LRRK2	RIPK4	9606	0.916	0.062	0	0	0.058	0.883	0	0.260838
ENSP00000298910	ENSP00000333142	LRRK2	PLA2G6	9606	0.739	0	0	0	0.052	0.339	0	0.617
ENSP00000298910	ENSP00000333896	LRRK2	RPS6KA4	9606	0.707	0	0	0	0.056	0.5	0	0.431
ENSP00000298910	ENSP00000335153	LRRK2	HSP90AA1	9606	0.889	0	0	0	0.047	0.529	0	0.773
ENSP00000298910	ENSP00000336799	LRRK2	TUBA1B	9606	0.778	0	0	0	0.052	0.595	0	0.469
ENSP00000298910	ENSP00000338018	LRRK2	HIF1A	9606	0.903	0	0	0	0.046	0	0.9	0.064
ENSP00000298910	ENSP00000338345	LRRK2	SNCA	9606	0.946	0	0	0	0.064	0.407	0	0.911
ENSP00000298910	ENSP00000339001	LRRK2	TUBB	9606	0.78	0	0	0	0.042	0.602	0	0.469
ENSP00000298910	ENSP00000340278	LRRK2	PARK7	9606	0.855	0	0	0	0.052	0.069	0	0.849
ENSP00000298910	ENSP00000340691	LRRK2	EIF4EBP1	9606	0.897	0	0	0	0	0.529	0	0.79
ENSP00000298910	ENSP00000340820	LRRK2	MAPT	9606	0.719	0	0	0	0	0.36	0	0.58
ENSP00000298910	ENSP00000341289	LRRK2	TUBB4B	9606	0.776	0	0	0	0.042	0.595	0	0.469
ENSP00000298910	ENSP00000343027	LRRK2	GNAI1	9606	0.749	0	0	0	0.055	0.508	0	0.504
ENSP00000298910	ENSP00000344456	LRRK2	CTNNB1	9606	0.818	0.065	0	0	0.047	0.17	0.72	0.258
ENSP00000298910	ENSP00000344871	LRRK2	MYO1F	9606	0.742	0	0	0	0.103	0.573	0	0.38
ENSP00000298910	ENSP00000349960	LRRK2	ACTB	9606	0.7	0	0	0	0.043	0.37	0	0.543
ENSP00000298910	ENSP00000350052	LRRK2	POTEF	9606	0.918	0	0	0	0.051	0.744	0	0.692
ENSP00000298910	ENSP00000352834	LRRK2	MYO1C	9606	0.728	0	0	0	0.057	0.573	0	0.38
ENSP00000298910	ENSP00000353408	LRRK2	MSN	9606	0.801	0	0	0	0.055	0.398	0	0.679
ENSP00000298910	ENSP00000353444	LRRK2	RAB5B	9606	0.869	0	0	0	0.052	0.674	0	0.61
ENSP00000298910	ENSP00000354871	LRRK2	PPEF1	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000355237	LRRK2	CDC42BPB	9606	0.746	0.054	0	0	0.053	0.529	0	0.471
ENSP00000298910	ENSP00000355865	LRRK2	PARK2	9606	0.939	0	0	0	0.066	0.36	0	0.905
ENSP00000298910	ENSP00000358867	LRRK2	GNAI3	9606	0.769	0	0	0	0.128	0.508	0	0.504
ENSP00000298910	ENSP00000361021	LRRK2	PTEN	9606	0.73	0	0	0	0.18	0.308	0	0.562
ENSP00000298910	ENSP00000361918	LRRK2	PPIE	9606	0.832	0	0	0	0.054	0.677	0	0.495
ENSP00000298910	ENSP00000362221	LRRK2	STK40	9606	0.792	0.054	0	0	0.101	0.593	0	0.471
ENSP00000298910	ENSP00000362300	LRRK2	EIF2C1	9606	0.848	0	0	0	0	0.528	0	0.69
ENSP00000298910	ENSP00000364204	LRRK2	PINK1	9606	0.911	0	0	0	0	0	0	0.911
ENSP00000298910	ENSP00000364519	LRRK2	TFDP1	9606	0.706	0	0	0	0.054	0.053	0	0.699
ENSP00000298910	ENSP00000364687	LRRK2	EHMT2	9606	0.856	0	0	0	0.068	0.678	0	0.561
ENSP00000298910	ENSP00000365807	LRRK2	GNA14	9606	0.748	0	0	0	0.052	0.508	0	0.504
ENSP00000298910	ENSP00000368169	LRRK2	DVL1	9606	0.882	0	0	0	0.053	0.538	0.36	0.628
ENSP00000298910	ENSP00000369703	LRRK2	TUBB2A	9606	0.776	0	0	0	0.042	0.595	0	0.469
ENSP00000298910	ENSP00000371420	LRRK2	GPNMB	9606	0.9	0	0	0	0	0	0.9	0.047
ENSP00000298910	ENSP00000372035	LRRK2	LATS2	9606	0.731	0	0	0	0.072	0.547	0	0.413
ENSP00000298910	ENSP00000373684	LRRK2	STK38L	9606	0.731	0	0	0	0.072	0.547	0	0.413
ENSP00000298910	ENSP00000378306	LRRK2	PPP3CB	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000378323	LRRK2	PPP3CA	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000381339	LRRK2	GNAT3	9606	0.749	0	0	0	0.055	0.508	0	0.504
ENSP00000298910	ENSP00000384610	LRRK2	PNPLA7	9606	0.771	0.048	0	0	0.121	0.515	0	0.504
ENSP00000298910	ENSP00000387176	LRRK2	POTEJ	9606	0.917	0	0	0	0.051	0.744	0	0.687
ENSP00000298910	ENSP00000392262	LRRK2	PPP5D1	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000392718	LRRK2	POTEI	9606	0.917	0	0	0	0.051	0.744	0	0.687
ENSP00000298910	ENSP00000400113	LRRK2	ZDHHC13	9606	0.865	0	0	0	0.058	0.675	0	0.597
ENSP00000298910	ENSP00000400717	LRRK2	GNA13	9606	0.787	0	0	0	0.055	0.583	0	0.504
ENSP00000298910	ENSP00000403397	LRRK2	ZDHHC17	9606	0.877	0	0	0	0.139	0.675	0	0.597
ENSP00000298910	ENSP00000407509	LRRK2	PNPLA6	9606	0.771	0.048	0	0	0.121	0.515	0	0.504
ENSP00000298910	ENSP00000417980	LRRK2	EHMT1	9606	0.856	0	0	0	0.068	0.678	0	0.561
ENSP00000298910	ENSP00000418447	LRRK2	PPP2CA	9606	0.727	0	0	0	0.098	0.54	0	0.396
ENSP00000298910	ENSP00000431165	LRRK2	ENSG00000258472	9606	0.707	0	0	0	0.056	0.5	0	0.431
ENSP00000298910	ENSP00000439189	LRRK2	POTEE	9606	0.917	0	0	0	0.051	0.744	0	0.687
ENSP00000298910	ENSP00000450399	LRRK2	DNM1L	9606	0.779	0	0	0	0.066	0.41	0	0.63
ENSP00000298910	ENSP00000450730	LRRK2	ENSG00000258973	9606	0.745	0.054	0	0	0.047	0.529	0	0.471
ENSP00000298910	ENSP00000451560	LRRK2	TUBB3	9606	0.788	0	0	0	0.042	0.595	0	0.498
ENSP00000298910	ENSP00000452401	LRRK2	ENSG00000258989	9606	0.717	0	0	0	0.085	0.5	0	0.431
ENSP00000298910	ENSP00000468280	LRRK2	ENSG00000267318	9606	0.707	0	0	0	0.056	0.5	0	0.431
ENSP00000298910	ENSP00000470087	LRRK2	ENSG00000268643	9606	0.747	0.054	0	0	0.056	0.529	0	0.471
ENSP00000299138	ENSP00000203001	VPS35	TRMT6	9606	0.774	0	0	0	0	0.774	0	0
ENSP00000299138	ENSP00000222990	VPS35	SNX8	9606	0.869	0	0	0	0.101	0.674	0	0.59
ENSP00000299138	ENSP00000230085	VPS35	SNX3	9606	0.999	0	0	0	0.146	0.974	0.9	0.679
ENSP00000299138	ENSP00000251775	VPS35	SNX4	9606	0.874	0	0	0	0.101	0.674	0	0.605
ENSP00000299138	ENSP00000253794	VPS35	VPS25	9606	0.856	0	0	0	0	0.774	0	0.39
ENSP00000299138	ENSP00000260197	VPS35	SORL1	9606	0.961	0	0	0	0.203	0.856	0	0.693
ENSP00000299138	ENSP00000262803	VPS35	UPF1	9606	0.788	0	0	0	0.092	0.774	0	0.047
ENSP00000299138	ENSP00000263559	VPS35	VPS26A	9606	0.999	0	0	0	0.198	0.996	0.9	0.961
ENSP00000299138	ENSP00000265062	VPS35	RAB7A	9606	0.787	0	0	0	0.072	0.506	0	0.573
ENSP00000299138	ENSP00000281187	VPS35	VPS26B	9606	0.999	0	0	0	0.125	0.981	0.72	0.94
ENSP00000299138	ENSP00000283109	VPS35	RIOK2	9606	0.774	0	0	0	0	0.774	0	0
ENSP00000299138	ENSP00000304429	VPS35	SNX7	9606	0.811	0	0	0	0.101	0.674	0	0.408
ENSP00000299138	ENSP00000307288	VPS35	MCM7	9606	0.779	0	0	0	0.061	0.774	0	0
ENSP00000299138	ENSP00000312042	VPS35	HDLBP	9606	0.784	0	0	0	0.083	0.774	0	0
ENSP00000299138	ENSP00000314499	VPS35	GAK	9606	0.813	0	0	0	0.614	0.065	0	0.524
ENSP00000299138	ENSP00000337405	VPS35	PCID2	9606	0.777	0	0	0	0.053	0.774	0	0
ENSP00000299138	ENSP00000339532	VPS35	THUMPD3	9606	0.787	0	0	0	0.094	0.774	0	0
ENSP00000299138	ENSP00000343709	VPS35	SNX10	9606	0.823	0	0	0	0.101	0.684	0	0.427
ENSP00000299138	ENSP00000346829	VPS35	WLS	9606	0.965	0	0	0	0.058	0	0.9	0.659
ENSP00000299138	ENSP00000352175	VPS35	SNX11	9606	0.848	0	0	0	0.101	0.684	0	0.509
ENSP00000299138	ENSP00000355217	VPS35	SNX6	9606	0.946	0	0	0	0.119	0.475	0.72	0.637
ENSP00000299138	ENSP00000360329	VPS35	TTC4	9606	0.78	0	0	0	0.066	0.774	0	0
ENSP00000299138	ENSP00000362010	VPS35	ANXA7	9606	0.731	0	0	0	0.046	0	0	0.73
ENSP00000299138	ENSP00000363349	VPS35	SNX30	9606	0.814	0	0	0	0.126	0.674	0	0.4
ENSP00000299138	ENSP00000363392	VPS35	SNX12	9606	0.929	0	0	0	0.101	0.82	0	0.6
ENSP00000299138	ENSP00000366988	VPS35	SNX5	9606	0.924	0	0	0	0.058	0.296	0.72	0.639
ENSP00000299138	ENSP00000367299	VPS35	VPS36	9606	0.906	0	0	0	0.143	0.774	0	0.551
ENSP00000299138	ENSP00000368831	VPS35	SNX2	9606	0.998	0	0	0	0.151	0.966	0.72	0.882
ENSP00000299138	ENSP00000374399	VPS35	TRMT61A	9606	0.774	0	0	0	0	0.774	0	0
ENSP00000299138	ENSP00000380795	VPS35	VPS29	9606	0.999	0	0	0	0.071	0.997	0.9	0.963
ENSP00000299138	ENSP00000381824	VPS35	SAC3D1	9606	0.794	0	0	0	0.126	0.774	0	0
ENSP00000299138	ENSP00000402935	VPS35	TBC1D5	9606	0.843	0	0	0	0.147	0.186	0.72	0.288
ENSP00000299138	ENSP00000453785	VPS35	SNX1	9606	0.998	0	0	0	0.101	0.966	0.72	0.861
ENSP00000314508	ENSP00000216264	GBA	CERK	9606	0.906	0	0	0	0	0	0.9	0.106
ENSP00000314508	ENSP00000219334	GBA	SMPD3	9606	0.903	0	0	0	0	0	0.9	0.078
ENSP00000314508	ENSP00000232014	GBA	BCL6	9606	0.781	0	0	0	0	0	0	0.781
ENSP00000314508	ENSP00000247225	GBA	SGPP1	9606	0.901	0	0	0	0	0	0.9	0.052
ENSP00000314508	ENSP00000251363	GBA	CERS4	9606	0.909	0	0	0	0	0	0.9	0.127
ENSP00000314508	ENSP00000258052	GBA	SMPD2	9606	0.909	0	0	0	0	0	0.9	0.131
ENSP00000314508	ENSP00000258091	GBA	CCT7	9606	0.901	0	0	0	0	0	0.9	0.051
ENSP00000314508	ENSP00000261304	GBA	GALC	9606	0.937	0	0	0	0.052	0	0.9	0.396
ENSP00000314508	ENSP00000264775	GBA	PPAP2A	9606	0.9	0	0	0	0	0	0.9	0.047
ENSP00000314508	ENSP00000271688	GBA	CERS2	9606	0.906	0	0	0	0.049	0	0.9	0.091
ENSP00000314508	ENSP00000275603	GBA	CCT6A	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000314508	ENSP00000280326	GBA	CCT5	9606	0.901	0	0	0	0	0	0.9	0.051
ENSP00000314508	ENSP00000284382	GBA	CERS3	9606	0.913	0	0	0	0	0	0.9	0.172
ENSP00000314508	ENSP00000286788	GBA	CCT8	9606	0.91	0	0	0	0	0.144	0.9	0
ENSP00000314508	ENSP00000295688	GBA	CCT3	9606	0.911	0	0	0	0	0.144	0.9	0.051
ENSP00000314508	ENSP00000299300	GBA	CCT2	9606	0.901	0	0	0	0	0	0.9	0.051
ENSP00000314508	ENSP00000301452	GBA	ACER1	9606	0.907	0	0	0	0	0	0.9	0.116
ENSP00000314508	ENSP00000306459	GBA	B4GALT6	9606	0.902	0	0	0	0	0	0.9	0.064
ENSP00000314508	ENSP00000306579	GBA	CERS6	9606	0.911	0	0	0	0.049	0	0.9	0.144
ENSP00000314508	ENSP00000306920	GBA	GLB1	9606	0.938	0.059	0	0	0.053	0	0.9	0.39
ENSP00000314508	ENSP00000307126	GBA	DEGS2	9606	0.904	0	0	0	0.042	0	0.9	0.082
ENSP00000314508	ENSP00000311648	GBA	UGT8	9606	0.905	0	0	0	0	0	0.9	0.092
ENSP00000314508	ENSP00000313581	GBA	KLK2	9606	0.706	0	0	0	0	0	0	0.706
ENSP00000314508	ENSP00000315137	GBA	SGPP2	9606	0.9	0	0	0	0	0	0.9	0.042
ENSP00000314508	ENSP00000316476	GBA	DEGS1	9606	0.91	0	0	0	0.052	0	0.9	0.128
ENSP00000314508	ENSP00000317334	GBA	TCP1	9606	0.934	0	0	0	0	0.36	0.9	0.051
ENSP00000314508	ENSP00000323036	GBA	ACPP	9606	0.729	0	0	0	0.044	0	0	0.729
ENSP00000314508	ENSP00000325485	GBA	CERS5	9606	0.906	0	0	0	0.049	0	0.9	0.097
ENSP00000314508	ENSP00000327191	GBA	CCT6B	9606	0.906	0	0	0	0	0	0.9	0.1
ENSP00000314508	ENSP00000329697	GBA	PPAP2C	9606	0.9	0	0	0	0	0	0.9	0
ENSP00000314508	ENSP00000332656	GBA	ENPP7	9606	0.901	0	0	0	0	0	0.9	0.052
ENSP00000314508	ENSP00000340409	GBA	SMPD1	9606	0.935	0	0	0	0.081	0	0.9	0.352
ENSP00000314508	ENSP00000342609	GBA	ACER2	9606	0.907	0	0	0	0	0	0.9	0.111
ENSP00000314508	ENSP00000351981	GBA	SGMS2	9606	0.902	0	0	0	0	0	0.9	0.064
ENSP00000314508	ENSP00000354829	GBA	SGMS1	9606	0.902	0	0	0	0	0	0.9	0.06
ENSP00000314508	ENSP00000357360	GBA	MTX1	9606	0.721	0	0	0	0.233	0	0	0.652
ENSP00000314508	ENSP00000360296	GBA	PPAP2B	9606	0.9	0	0	0	0	0	0.9	0.045
ENSP00000314508	ENSP00000363397	GBA	UGCG	9606	0.94	0	0	0	0	0	0.8	0.714
ENSP00000314508	ENSP00000367343	GBA	GBA2	9606	0.916	0	0	0	0	0	0.8	0.6
ENSP00000314508	ENSP00000371152	GBA	ASAH1	9606	0.937	0	0	0	0.055	0	0.9	0.396
ENSP00000314508	ENSP00000377958	GBA	CCT4	9606	0.902	0	0	0	0	0	0.9	0.063
ENSP00000314508	ENSP00000378394	GBA	PSAP	9606	0.959	0	0	0	0.055	0.36	0.9	0.407
ENSP00000314508	ENSP00000378897	GBA	ASAH2	9606	0.903	0	0	0	0	0	0.9	0.078
ENSP00000314508	ENSP00000386531	GBA	SMPD4	9606	0.904	0	0	0	0	0	0.9	0.088
ENSP00000314508	ENSP00000402697	GBA	CERS1	9606	0.905	0	0	0	0	0	0.9	0.098
ENSP00000327214	ENSP00000298910	ATP13A2	LRRK2	9606	0.808	0	0	0	0.089	0	0	0.798
ENSP00000327214	ENSP00000338345	ATP13A2	SNCA	9606	0.701	0	0	0	0	0	0	0.701
ENSP00000327214	ENSP00000340278	ATP13A2	PARK7	9606	0.722	0	0	0	0	0	0	0.722
ENSP00000327214	ENSP00000355865	ATP13A2	PARK2	9606	0.742	0	0	0	0	0	0	0.742
ENSP00000327214	ENSP00000364204	ATP13A2	PINK1	9606	0.752	0	0	0	0.048	0	0	0.75
ENSP00000327589	ENSP00000205402	GLUD2	DLD	9606	0.883	0.055	0	0	0.225	0	0.8	0.296
ENSP00000327589	ENSP00000217901	GLUD2	IDH3G	9606	0.904	0.051	0	0	0.101	0	0.881	0.165
ENSP00000327589	ENSP00000229416	GLUD2	GCLC	9606	0.81	0	0	0	0.054	0	0.8	0.08
ENSP00000327589	ENSP00000245206	GLUD2	GOT2	9606	0.952	0	0	0	0.123	0	0.9	0.504
ENSP00000327589	ENSP00000248923	GLUD2	GGT1	9606	0.82	0	0	0	0	0	0.8	0.14
ENSP00000327589	ENSP00000253792	GLUD2	ACLY	9606	0.965	0	0	0	0.568	0	0.8	0.628
ENSP00000327589	ENSP00000259271	GLUD2	GAD2	9606	0.955	0	0	0	0.055	0	0.941	0.266
ENSP00000327589	ENSP00000260985	GLUD2	IDH1	9606	0.935	0	0	0	0.105	0.139	0.882	0.371
ENSP00000327589	ENSP00000263080	GLUD2	ASPA	9606	0.81	0	0	0	0	0	0.8	0.089
ENSP00000327589	ENSP00000267436	GLUD2	L2HGDH	9606	0.811	0	0	0	0.055	0	0.8	0.082
